,Date,Net Sentiment
0,Jan '22,0.183
1,Feb '22,0.178
2,Mar '22,0.364
3,Apr '22,0.168
4,May '22,0.193
5,Jun '22,0.307
6,Jul '22,0.528
7,Aug '22,0.258
8,Sep '22,-0.26
9,Oct '22,0.469
10,Nov '22,0.4
11,Dec '22,0.453
