,Date,Net Sentiment
0,Jan '22,0.736
1,Feb '22,0.791
2,Mar '22,0.727
3,Apr '22,0.5
4,May '22,0.623
5,Jun '22,0.649
6,Jul '22,0.723
7,Aug '22,0.791
8,Sep '22,0.705
9,Oct '22,0.841
10,Nov '22,0.834
11,Dec '22,0.732
