,Date,Net Sentiment
0,Jan '22,0.805
1,Feb '22,0.61
2,Mar '22,0.86
3,Apr '22,0.853
4,May '22,0.652
5,Jun '22,0.784
6,Jul '22,0.731
7,Aug '22,0.796
8,Sep '22,0.721
9,Oct '22,0.735
10,Nov '22,0.83
11,Dec '22,0.711
