,Date,Net Sentiment
0,Jan '22,0.965
1,Feb '22,0.636
2,Mar '22,0.667
3,Apr '22,0.833
4,May '22,0.623
5,Jun '22,0.923
6,Jul '22,0.765
7,Aug '22,-0.405
8,Sep '22,-0.077
9,Oct '22,-0.271
10,Nov '22,-0.203
11,Dec '22,0.488
