,Date,Net Sentiment
0,Jan '22,0.886
1,Feb '22,0.866
2,Mar '22,0.893
3,Apr '22,0.907
4,May '22,0.9
5,Jun '22,0.912
6,Jul '22,0.753
7,Aug '22,0.805
8,Sep '22,0.686
9,Oct '22,0.811
10,Nov '22,0.863
11,Dec '22,0.817
