,Date,Net Sentiment
0,Jan '22,0.37
1,Feb '22,0.604
2,Mar '22,0.386
3,Apr '22,0.085
4,May '22,0.463
5,Jun '22,0.693
6,Jul '22,0.719
7,Aug '22,0.857
8,Sep '22,0.923
9,Oct '22,0.942
10,Nov '22,0.564
11,Dec '22,0.838
