,Date,Net Sentiment
0,Jan '22,0.354
1,Feb '22,0.505
2,Mar '22,0.477
3,Apr '22,0.573
4,May '22,0.703
5,Jun '22,0.494
6,Jul '22,0.85
7,Aug '22,0.841
8,Sep '22,0.59
9,Oct '22,0.587
10,Nov '22,0.524
11,Dec '22,0.561
