,Date,Universe
0,2022-01-01T00:00:00Z,4822.359999999997
1,2022-01-02T00:00:00Z,42692.04399999998
2,2022-01-09T00:00:00Z,48379.02599999998
3,2022-01-16T00:00:00Z,91574.52199999998
4,2022-01-23T00:00:00Z,96227.65000000001
5,2022-01-30T00:00:00Z,50940.65199999999
6,2022-02-06T00:00:00Z,46658.56199999998
7,2022-02-13T00:00:00Z,45096.161999999975
8,2022-02-20T00:00:00Z,43905.34199999999
9,2022-02-27T00:00:00Z,29226.029999999995
10,2022-03-06T00:00:00Z,108325.902
11,2022-03-13T00:00:00Z,58704.38
12,2022-03-20T00:00:00Z,38993.90399999999
13,2022-03-27T00:00:00Z,39526.34599999999
14,2022-04-03T00:00:00Z,35114.18199999999
15,2022-04-10T00:00:00Z,51956.16799999999
16,2022-04-17T00:00:00Z,42761.55399999998
17,2022-04-24T00:00:00Z,83500.74200000001
18,2022-05-01T00:00:00Z,48335.657999999996
19,2022-05-08T00:00:00Z,41917.541999999994
20,2022-05-15T00:00:00Z,50664.187999999995
21,2022-05-22T00:00:00Z,84112.60599999999
22,2022-05-29T00:00:00Z,36255.30599999998
23,2022-06-05T00:00:00Z,80105.38
24,2022-06-12T00:00:00Z,60916.21199999999
25,2022-06-19T00:00:00Z,39501.54
26,2022-06-26T00:00:00Z,52508.006
27,2022-07-03T00:00:00Z,44396.99199999999
28,2022-07-10T00:00:00Z,61031.83999999999
29,2022-07-17T00:00:00Z,55136.427999999985
30,2022-07-24T00:00:00Z,38515.91399999999
31,2022-07-31T00:00:00Z,71842.84999999999
32,2022-08-07T00:00:00Z,47644.414
33,2022-08-14T00:00:00Z,78804.45999999999
34,2022-08-21T00:00:00Z,75675.39199999999
35,2022-08-28T00:00:00Z,61817.799999999996
36,2022-09-04T00:00:00Z,100596.27799999999
37,2022-09-11T00:00:00Z,97766.53399999999
38,2022-09-18T00:00:00Z,73100.23599999999
39,2022-09-25T00:00:00Z,72322.286
40,2022-10-02T00:00:00Z,89616.862
41,2022-10-09T00:00:00Z,100857.26799999998
42,2022-10-16T00:00:00Z,523013.8119999999
43,2022-10-23T00:00:00Z,133215.99399999998
44,2022-10-30T00:00:00Z,208086.082
45,2022-11-06T00:00:00Z,171418.734
46,2022-11-13T00:00:00Z,95335.844
47,2022-11-20T00:00:00Z,81031.284
48,2022-11-27T00:00:00Z,130554.21199999998
49,2022-12-04T00:00:00Z,140868.028
50,2022-12-11T00:00:00Z,20643.843999999997
