,Date,Universe
0,2022-01-01T00:00:00Z,2673.6279999999997
1,2022-01-02T00:00:00Z,23251.921999999995
2,2022-01-09T00:00:00Z,26705.778
3,2022-01-16T00:00:00Z,26099.159999999996
4,2022-01-23T00:00:00Z,65678.23199999999
5,2022-01-30T00:00:00Z,38061.216
6,2022-02-06T00:00:00Z,25827.483999999993
7,2022-02-13T00:00:00Z,19559.087999999996
8,2022-02-20T00:00:00Z,18515.86
9,2022-02-27T00:00:00Z,11300.016
10,2022-03-06T00:00:00Z,24516.60199999999
11,2022-03-13T00:00:00Z,39327.384
12,2022-03-20T00:00:00Z,18141.874
13,2022-03-27T00:00:00Z,17483.198
14,2022-04-03T00:00:00Z,15854.836
15,2022-04-10T00:00:00Z,18282.452
16,2022-04-17T00:00:00Z,15281.465999999999
17,2022-04-24T00:00:00Z,13820.486
18,2022-05-01T00:00:00Z,13525.080000000002
19,2022-05-08T00:00:00Z,13191.859999999999
20,2022-05-15T00:00:00Z,12920.757999999998
21,2022-05-22T00:00:00Z,13485.511999999999
22,2022-05-29T00:00:00Z,11594.775999999998
23,2022-06-05T00:00:00Z,15993.985999999999
24,2022-06-12T00:00:00Z,28584.446
25,2022-06-19T00:00:00Z,20831.894
26,2022-06-26T00:00:00Z,26412.718
27,2022-07-03T00:00:00Z,19771.784
28,2022-07-10T00:00:00Z,23089.61
29,2022-07-17T00:00:00Z,26984.865999999995
30,2022-07-24T00:00:00Z,22883.32
31,2022-07-31T00:00:00Z,22024.593999999997
32,2022-08-07T00:00:00Z,33420.602000000006
33,2022-08-14T00:00:00Z,30406.489999999998
34,2022-08-21T00:00:00Z,28063.062
35,2022-08-28T00:00:00Z,29825.955999999995
36,2022-09-04T00:00:00Z,31419.614
37,2022-09-11T00:00:00Z,32079.311999999998
38,2022-09-18T00:00:00Z,31366.044
39,2022-09-25T00:00:00Z,33464.225999999995
40,2022-10-02T00:00:00Z,34021.806
41,2022-10-09T00:00:00Z,40169.12
42,2022-10-16T00:00:00Z,31092.835999999996
43,2022-10-23T00:00:00Z,39556.698000000004
44,2022-10-30T00:00:00Z,30745.214
45,2022-11-06T00:00:00Z,42281.731999999996
46,2022-11-13T00:00:00Z,32962.92
47,2022-11-20T00:00:00Z,30563.688000000002
48,2022-11-27T00:00:00Z,29610.912
49,2022-12-04T00:00:00Z,27642.237999999998
50,2022-12-11T00:00:00Z,26896.726
51,2022-12-18T00:00:00Z,31343.441999999995
52,2022-12-25T00:00:00Z,18365.332000000002
