,Date,Universe
0,2022-01-01T00:00:00Z,3194.312
1,2022-01-02T00:00:00Z,31394.53399999999
2,2022-01-09T00:00:00Z,34549.615999999995
3,2022-01-16T00:00:00Z,59964.64000000002
4,2022-01-23T00:00:00Z,33916.61599999999
5,2022-01-30T00:00:00Z,54556.884000000005
6,2022-02-06T00:00:00Z,64521.49400000003
7,2022-02-13T00:00:00Z,94293.70400000003
8,2022-02-20T00:00:00Z,86095.168
9,2022-02-27T00:00:00Z,114408.96799999983
10,2022-03-06T00:00:00Z,243674.45599999969
11,2022-03-13T00:00:00Z,64734.335999999996
12,2022-03-20T00:00:00Z,96954.678
13,2022-03-27T00:00:00Z,40811.611999999994
14,2022-04-03T00:00:00Z,118835.17
15,2022-04-10T00:00:00Z,52307.865999999995
16,2022-04-17T00:00:00Z,75979.882
17,2022-04-24T00:00:00Z,194930.29999999996
18,2022-05-01T00:00:00Z,93496.616
19,2022-05-08T00:00:00Z,111174.244
20,2022-05-15T00:00:00Z,118484.78999999998
21,2022-05-22T00:00:00Z,56016.934
22,2022-05-29T00:00:00Z,50557.67
23,2022-06-05T00:00:00Z,70947.23999999999
24,2022-06-12T00:00:00Z,323992.85399999993
25,2022-06-19T00:00:00Z,90116.78399999999
26,2022-06-26T00:00:00Z,286363.33599999995
27,2022-07-03T00:00:00Z,618259.0719999999
28,2022-07-10T00:00:00Z,929197.4379999998
29,2022-07-17T00:00:00Z,241388.048
30,2022-07-24T00:00:00Z,587288.7939999999
31,2022-07-31T00:00:00Z,131085.794
32,2022-08-07T00:00:00Z,63583.018
33,2022-08-14T00:00:00Z,71732.196
34,2022-08-21T00:00:00Z,55355.378
35,2022-08-28T00:00:00Z,70274.608
36,2022-09-04T00:00:00Z,188824.21
37,2022-09-11T00:00:00Z,86896.06599999999
38,2022-09-18T00:00:00Z,717178.906
39,2022-09-25T00:00:00Z,1882065.4659999998
40,2022-10-02T00:00:00Z,164312.76200000002
41,2022-10-09T00:00:00Z,178506.492
42,2022-10-16T00:00:00Z,374710.002
43,2022-10-23T00:00:00Z,111702.32199999999
44,2022-10-30T00:00:00Z,260305.696
45,2022-11-06T00:00:00Z,341634.81799999997
46,2022-11-13T00:00:00Z,288448.958
47,2022-11-20T00:00:00Z,102187.544
48,2022-11-27T00:00:00Z,153050.31399999998
49,2022-12-04T00:00:00Z,241167.57
50,2022-12-11T00:00:00Z,158831.618
51,2022-12-18T00:00:00Z,89151.086
52,2022-12-25T00:00:00Z,83226.53799999999
